Employee ID,Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Overtime_Hours,Training_Hours,Promotions,Employee_Satisfaction_Score,Resigned,Age Group,Salary Category,Performance Score
1337,Operations,Male,31,Analyst,24-Mar-18,6,High School,3,5200,26,14,1,1.43,FALSE,30-39,Below 6K,medium
1338,IT,Male,56,Specialist,21-Nov-20,3,Master,5,6750,15,76,0,4.5,FALSE,50+,6K-6.9K,high
1339,Marketing,Other,42,Specialist,05-Jul-17,7,Master,1,4950,18,14,0,2.22,FALSE,40-49,Below 6K,low
1340,Finance,Male,46,Specialist,07-Feb-19,5,High School,4,6300,5,1,0,3.8,FALSE,40-49,6K-6.9K,high
1341,Finance,Female,46,Consultant,19-Jul-19,5,Bachelor,5,8250,13,75,2,3.01,FALSE,40-49,7K+,high
1342,HR,Male,29,Manager,21-Sep-23,0,Bachelor,3,7800,29,37,2,1.27,FALSE,20-29,7K+,medium
1343,Engineering,Male,45,Consultant,04-Nov-21,2,Bachelor,3,7150,25,29,2,4.06,FALSE,40-49,7K+,medium
1344,IT,Female,49,Consultant,29-Sep-18,5,Bachelor,1,6050,23,21,0,2.01,FALSE,40-49,6K-6.9K,low
1345,Sales,Male,28,Engineer,24-Nov-17,6,Bachelor,1,6600,15,80,2,3.44,TRUE,20-29,6K-6.9K,low
1346,Legal,Female,53,Manager,16-Nov-17,6,Master,3,7800,18,91,1,3.27,FALSE,50+,7K+,medium
1347,Customer Support,Male,28,Manager,17-May-23,1,Bachelor,4,8400,8,23,0,1.58,FALSE,20-29,7K+,high
1348,Marketing,Male,28,Engineer,31-Dec-15,8,Master,1,6600,28,88,1,4.16,FALSE,20-29,6K-6.9K,low
1349,Marketing,Female,57,Consultant,18-Nov-19,4,Bachelor,5,8250,27,36,0,2.22,FALSE,50+,7K+,high
1350,Engineering,Female,52,Analyst,04-Dec-22,1,Bachelor,2,4800,22,31,0,2.15,FALSE,50+,Below 6K,low
1351,Finance,Female,54,Developer,12-Mar-18,6,High School,4,7000,10,3,2,2.63,TRUE,50+,7K+,high
1352,Operations,Female,39,Specialist,26-Sep-23,0,Bachelor,3,5850,2,91,0,1.91,FALSE,30-39,Below 6K,medium
1353,Marketing,Male,60,Engineer,10-Sep-15,8,Bachelor,2,7200,21,55,2,3.86,FALSE,50+,7K+,low
1354,Sales,Female,36,Technician,10-Jun-20,4,High School,3,4550,12,65,1,3.27,FALSE,30-39,Below 6K,medium
1355,Engineering,Male,38,Engineer,05-Jun-24,0,High School,1,6600,28,35,0,1.56,FALSE,30-39,6K-6.9K,low
1356,Legal,Male,56,Engineer,29-Dec-20,3,Bachelor,5,9000,0,52,0,1.36,FALSE,50+,7K+,high
1357,Marketing,Female,35,Engineer,09-Mar-21,3,High School,4,8400,9,96,0,1.11,FALSE,30-39,7K+,high
1358,Customer Support,Female,31,Manager,10-May-18,6,Bachelor,4,8400,2,7,1,2.46,FALSE,30-39,7K+,high
1359,Sales,Female,58,Manager,03-Jun-19,5,Bachelor,5,9000,14,20,1,3.6,FALSE,50+,7K+,high
1360,Marketing,Male,60,Technician,09-Jun-15,9,High School,2,4200,6,88,0,3.82,FALSE,50+,Below 6K,low
1361,Marketing,Female,52,Analyst,28-Jan-17,7,High School,3,5200,9,42,1,3.31,FALSE,50+,Below 6K,medium
1362,Legal,Female,45,Technician,24-Sep-23,0,High School,5,5250,27,60,2,1.64,FALSE,40-49,Below 6K,high
1363,Sales,Male,37,Engineer,26-Feb-20,4,Bachelor,4,8400,4,21,2,4.99,FALSE,30-39,7K+,high
1364,HR,Female,50,Developer,23-Sep-22,1,High School,2,6000,0,29,1,3.76,FALSE,50+,6K-6.9K,low
1365,Sales,Female,41,Manager,29-Jun-22,2,Bachelor,1,6600,21,28,2,2.52,FALSE,40-49,6K-6.9K,low
1366,Finance,Male,28,Analyst,04-Apr-17,7,High School,4,5600,18,19,2,1.73,FALSE,20-29,Below 6K,high
1367,Customer Support,Male,40,Manager,25-Mar-18,6,Master,1,6600,23,48,0,3.61,FALSE,40-49,6K-6.9K,low
1368,Sales,Female,46,Consultant,18-Jun-22,2,High School,2,6600,12,48,0,4.01,FALSE,40-49,6K-6.9K,low
1369,Engineering,Female,37,Engineer,12-Sep-19,4,Bachelor,4,8400,22,66,1,3.5,FALSE,30-39,7K+,high
1370,Marketing,Female,27,Manager,31-Jul-21,3,High School,4,8400,7,18,2,1.52,FALSE,20-29,7K+,high
1371,IT,Male,25,Specialist,27-Nov-20,3,Bachelor,2,5400,12,66,1,4.56,TRUE,20-29,Below 6K,low
1372,Sales,Female,42,Specialist,01-Nov-23,0,Bachelor,4,6300,14,97,0,2.21,TRUE,40-49,6K-6.9K,high
1373,Customer Support,Female,56,Specialist,23-Mar-20,4,High School,2,5400,14,77,0,1.13,FALSE,50+,Below 6K,low
1374,HR,Female,29,Manager,02-Dec-16,7,High School,3,7800,14,21,1,2.19,FALSE,20-29,7K+,medium
1375,Legal,Female,53,Developer,30-Oct-17,6,High School,3,6500,6,18,0,3.19,FALSE,50+,6K-6.9K,medium
1376,HR,Female,37,Specialist,04-Aug-16,8,High School,3,5850,7,11,0,3.37,FALSE,30-39,Below 6K,medium
1377,Engineering,Female,45,Technician,11-Dec-18,5,Bachelor,2,4200,26,95,1,1.51,FALSE,40-49,Below 6K,low
1378,Sales,Female,45,Engineer,05-Jun-22,2,Master,2,7200,16,9,2,2.39,FALSE,40-49,7K+,low
1379,Operations,Male,30,Manager,22-Jul-16,8,Bachelor,3,7800,14,62,0,3.75,FALSE,30-39,7K+,medium
1380,Sales,Male,45,Developer,02-Aug-21,3,Bachelor,1,5500,11,5,2,3.98,FALSE,40-49,Below 6K,low
1381,Legal,Male,38,Technician,19-Feb-23,1,Master,4,4900,28,35,0,3.13,FALSE,30-39,Below 6K,high
1382,Engineering,Female,44,Specialist,17-May-16,8,Bachelor,5,6750,2,19,0,1.51,TRUE,40-49,6K-6.9K,high
1383,Finance,Male,22,Specialist,13-Jan-20,4,Bachelor,2,5400,16,4,0,1.92,FALSE,20-29,Below 6K,low
1384,Customer Support,Female,49,Analyst,08-Jan-22,2,High School,5,6000,17,40,2,4.3,FALSE,40-49,6K-6.9K,high
1385,Customer Support,Female,44,Developer,03-Apr-23,1,Bachelor,5,7500,10,65,1,4.58,FALSE,40-49,7K+,high
1386,Sales,Male,24,Specialist,17-Apr-21,3,Bachelor,3,5850,14,70,2,3.44,FALSE,20-29,Below 6K,medium
1387,Legal,Male,28,Manager,07-Sep-19,4,Bachelor,5,9000,4,68,1,2.14,FALSE,20-29,7K+,high
1388,Legal,Female,53,Analyst,02-Jun-17,7,Bachelor,3,5200,4,74,1,3.12,FALSE,50+,Below 6K,medium
1389,IT,Female,50,Specialist,01-Oct-22,1,High School,1,4950,11,45,1,1.83,TRUE,50+,Below 6K,low
1390,Marketing,Female,54,Consultant,22-Sep-17,6,High School,2,6600,8,14,2,1.8,FALSE,50+,6K-6.9K,low
1391,IT,Male,23,Specialist,08-Feb-18,6,Bachelor,5,6750,21,30,2,3.54,FALSE,20-29,6K-6.9K,high
1392,Customer Support,Male,27,Developer,14-May-23,1,High School,5,7500,13,59,2,4.54,FALSE,20-29,7K+,high
1393,Operations,Female,33,Technician,30-Dec-22,1,Bachelor,1,3850,10,12,2,3.85,FALSE,30-39,Below 6K,low
1394,Marketing,Male,57,Technician,11-Feb-21,3,High School,1,3850,28,77,2,2.62,FALSE,50+,Below 6K,low
1395,Sales,Male,37,Specialist,13-May-15,9,Master,5,6750,0,4,1,2.87,FALSE,30-39,6K-6.9K,high
1396,Customer Support,Male,28,Engineer,02-Jul-17,7,Bachelor,5,9000,9,19,1,4.28,FALSE,20-29,7K+,high
1397,Customer Support,Male,43,Consultant,27-Sep-20,3,High School,4,7700,18,48,1,2.16,TRUE,40-49,7K+,high
1398,Marketing,Male,23,Engineer,15-Apr-24,0,Bachelor,1,6600,2,58,1,4.66,FALSE,20-29,6K-6.9K,low
1399,Operations,Female,52,Technician,30-Sep-15,8,Bachelor,1,3850,27,26,1,4.76,FALSE,50+,Below 6K,low
1400,Customer Support,Male,53,Developer,27-Mar-18,6,Bachelor,2,6000,11,79,1,2.53,FALSE,50+,6K-6.9K,low
1401,Finance,Male,39,Technician,16-Jan-15,9,Bachelor,5,5250,20,61,0,4.09,TRUE,30-39,Below 6K,high
1402,Marketing,Female,48,Engineer,02-Apr-18,6,High School,4,8400,8,39,2,2.01,TRUE,40-49,7K+,high
1403,Legal,Male,27,Manager,17-Feb-24,0,Master,1,6600,22,6,1,4.48,TRUE,20-29,6K-6.9K,low
1404,Finance,Male,47,Specialist,23-Sep-16,7,Bachelor,3,5850,20,29,2,4.81,FALSE,40-49,Below 6K,medium
1405,Sales,Male,41,Technician,09-Oct-18,5,High School,5,5250,7,60,0,3.37,FALSE,40-49,Below 6K,high
1406,IT,Female,46,Consultant,27-May-21,3,Bachelor,5,8250,6,98,0,2.8,FALSE,40-49,7K+,high
1407,Legal,Female,43,Manager,12-Apr-20,4,High School,3,7800,29,14,1,4.53,FALSE,40-49,7K+,medium
1408,Finance,Male,26,Analyst,24-Jan-22,2,Bachelor,2,4800,8,42,0,1.59,FALSE,20-29,Below 6K,low
1409,Legal,Male,31,Engineer,24-Dec-18,5,Master,3,7800,28,72,1,2.54,TRUE,30-39,7K+,medium
1410,Finance,Other,26,Manager,01-Nov-20,3,Master,2,7200,15,91,2,3.58,FALSE,20-29,7K+,low
1411,Sales,Male,44,Developer,06-Dec-21,2,High School,5,7500,9,46,0,3.83,FALSE,40-49,7K+,high
1412,Legal,Female,42,Consultant,20-Apr-24,0,High School,3,7150,9,70,1,2.95,FALSE,40-49,7K+,medium
1413,Sales,Other,53,Developer,18-Jul-18,6,PhD,3,6500,13,8,1,2.05,FALSE,50+,6K-6.9K,medium
1414,Legal,Other,47,Engineer,09-Feb-21,3,Bachelor,4,8400,23,34,2,2.32,FALSE,40-49,7K+,high
1415,Operations,Male,48,Developer,03-Aug-24,0,Bachelor,1,5500,6,1,1,1.03,FALSE,40-49,Below 6K,low
1416,Engineering,Female,24,Technician,06-Nov-22,1,Bachelor,4,4900,20,29,2,4.86,FALSE,20-29,Below 6K,high
1417,Operations,Female,57,Analyst,03-Dec-18,5,Bachelor,3,5200,2,80,1,2.58,FALSE,50+,Below 6K,medium
1418,Finance,Female,23,Consultant,14-Sep-16,7,Bachelor,2,6600,7,38,1,3.8,FALSE,20-29,6K-6.9K,low
1419,Marketing,Female,33,Specialist,17-Jul-23,1,Bachelor,1,4950,29,61,0,2.39,FALSE,30-39,Below 6K,low
1420,Sales,Male,29,Specialist,23-Nov-22,1,Bachelor,1,4950,16,47,0,3.02,TRUE,20-29,Below 6K,low
1421,Operations,Male,38,Engineer,09-Jun-21,3,Bachelor,2,7200,5,93,1,3.97,FALSE,30-39,7K+,low
1422,Customer Support,Female,44,Specialist,19-Jun-22,2,Bachelor,4,6300,11,26,2,1.95,FALSE,40-49,6K-6.9K,high
1423,IT,Female,46,Consultant,17-Nov-18,5,Bachelor,2,6600,6,94,1,4.74,FALSE,40-49,6K-6.9K,low
1424,Legal,Male,27,Manager,09-Feb-18,6,High School,2,7200,25,16,1,4.75,TRUE,20-29,7K+,low
1425,IT,Male,46,Analyst,10-Nov-14,9,Bachelor,1,4400,9,44,0,4.66,FALSE,40-49,Below 6K,low
1426,Legal,Female,36,Consultant,13-Jun-21,3,Bachelor,3,7150,4,4,0,3.75,FALSE,30-39,7K+,medium
1427,Finance,Female,41,Manager,31-Jan-22,2,PhD,3,7800,8,96,0,3.44,FALSE,40-49,7K+,medium
1428,Finance,Male,43,Consultant,11-May-22,2,PhD,5,8250,16,4,2,3.68,FALSE,40-49,7K+,high
1429,IT,Female,26,Engineer,04-Jun-19,5,Bachelor,2,7200,6,47,0,3.46,TRUE,20-29,7K+,low
1430,IT,Female,25,Engineer,28-Jun-15,9,Bachelor,3,7800,15,69,1,2.34,FALSE,20-29,7K+,medium
1431,HR,Male,44,Consultant,18-Apr-18,6,High School,1,6050,1,71,1,1.15,FALSE,40-49,6K-6.9K,low
1432,Marketing,Female,29,Specialist,04-Jul-17,7,Master,1,4950,9,8,0,2.77,FALSE,20-29,Below 6K,low
1433,Sales,Female,58,Specialist,18-Apr-21,3,PhD,2,5400,14,94,0,1.1,FALSE,50+,Below 6K,low
1434,Customer Support,Female,26,Developer,01-Sep-21,3,High School,2,6000,15,67,1,3.48,FALSE,20-29,6K-6.9K,low
1435,Marketing,Female,45,Developer,30-Jun-21,3,High School,4,7000,13,17,1,1.57,FALSE,40-49,7K+,high
1436,IT,Female,53,Manager,28-Apr-23,1,Bachelor,3,7800,10,70,1,3.18,FALSE,50+,7K+,medium
1437,IT,Female,37,Engineer,09-Jul-18,6,High School,4,8400,9,78,0,3.82,FALSE,30-39,7K+,high
1438,IT,Female,60,Analyst,23-Jun-20,4,Master,3,5200,21,45,1,2.39,FALSE,50+,Below 6K,medium
1439,Engineering,Male,53,Engineer,01-Mar-20,4,Bachelor,2,7200,5,74,0,2.44,TRUE,50+,7K+,low
1440,Operations,Male,40,Technician,18-Nov-17,6,Bachelor,2,4200,0,12,0,1.84,FALSE,40-49,Below 6K,low
1441,Sales,Female,43,Specialist,08-Mar-24,0,Bachelor,3,5850,16,9,0,1.16,FALSE,40-49,Below 6K,medium
1442,Finance,Female,52,Manager,13-Jan-15,9,Bachelor,1,6600,6,45,0,4.87,FALSE,50+,6K-6.9K,low
1443,Sales,Female,52,Engineer,27-Nov-14,9,Bachelor,3,7800,29,51,2,2.94,TRUE,50+,7K+,medium
1444,HR,Male,45,Developer,03-Jul-18,6,Master,5,7500,13,90,0,3.08,FALSE,40-49,7K+,high
1445,Finance,Female,54,Developer,24-Mar-21,3,Bachelor,1,5500,15,95,0,4.89,FALSE,50+,Below 6K,low
1446,Engineering,Male,33,Engineer,13-May-17,7,High School,1,6600,25,13,0,3.83,FALSE,30-39,6K-6.9K,low
1447,Engineering,Female,56,Analyst,11-Oct-18,5,Master,3,5200,11,18,0,4.71,FALSE,50+,Below 6K,medium
1448,Marketing,Female,28,Developer,21-Jun-20,4,Bachelor,1,5500,3,99,0,4.8,FALSE,20-29,Below 6K,low
1449,Customer Support,Female,56,Specialist,03-Dec-15,8,Bachelor,1,4950,6,58,1,2.64,FALSE,50+,Below 6K,low
1450,Marketing,Male,30,Consultant,18-Aug-22,2,Bachelor,1,6050,2,79,1,2.25,FALSE,30-39,6K-6.9K,low
1451,Marketing,Female,48,Developer,17-Mar-18,6,High School,3,6500,7,42,0,3.29,FALSE,40-49,6K-6.9K,medium
1452,Sales,Other,51,Technician,24-Jul-17,7,High School,3,4550,27,97,2,2.06,FALSE,50+,Below 6K,medium
1453,Operations,Female,31,Developer,02-Nov-19,4,Bachelor,1,5500,16,59,1,3.67,FALSE,30-39,Below 6K,low
1454,Legal,Male,47,Specialist,23-Jan-23,1,Master,5,6750,9,88,2,3.07,FALSE,40-49,6K-6.9K,high
1455,Finance,Male,39,Analyst,09-Jun-19,5,Master,2,4800,11,66,2,4.26,FALSE,30-39,Below 6K,low
1456,Operations,Female,35,Developer,24-May-24,0,Bachelor,5,7500,6,87,1,2.12,TRUE,30-39,7K+,high
1457,Engineering,Female,24,Consultant,23-Aug-17,7,Master,5,8250,1,2,1,1.24,FALSE,20-29,7K+,high
1458,Operations,Female,55,Technician,20-Oct-19,4,Master,1,3850,16,88,1,1.74,FALSE,50+,Below 6K,low
1459,Operations,Female,30,Engineer,13-Feb-19,5,Bachelor,3,7800,15,88,1,4.09,FALSE,30-39,7K+,medium
1460,IT,Female,37,Specialist,15-May-17,7,High School,2,5400,25,29,1,4.09,FALSE,30-39,Below 6K,low
1461,HR,Male,29,Manager,20-Aug-19,5,Bachelor,3,7800,16,97,1,2.64,FALSE,20-29,7K+,medium
1462,Engineering,Female,24,Developer,23-Nov-21,2,Bachelor,1,5500,19,84,0,2.41,FALSE,20-29,Below 6K,low
1463,HR,Male,42,Engineer,23-Jan-23,1,Master,5,9000,0,47,0,4.98,FALSE,40-49,7K+,high
1464,IT,Male,53,Engineer,18-Mar-19,5,High School,5,9000,12,97,0,3.66,FALSE,50+,7K+,high
1465,Sales,Female,50,Specialist,19-Jun-17,7,Master,2,5400,6,59,1,1.3,FALSE,50+,Below 6K,low
1466,HR,Other,55,Specialist,13-Jan-15,9,High School,5,6750,5,45,0,2.4,FALSE,50+,6K-6.9K,high
1467,Customer Support,Male,45,Analyst,26-Dec-22,1,Bachelor,1,4400,13,40,0,3.33,FALSE,40-49,Below 6K,low
1468,Sales,Male,60,Developer,09-Feb-15,9,Bachelor,3,6500,11,20,0,4.43,FALSE,50+,6K-6.9K,medium
1469,Legal,Male,36,Engineer,18-May-15,9,High School,3,7800,8,3,2,1.96,FALSE,30-39,7K+,medium
1470,Sales,Female,25,Specialist,10-Feb-20,4,Bachelor,5,6750,10,82,2,2.23,FALSE,20-29,6K-6.9K,high
1471,Finance,Female,44,Specialist,09-Nov-16,7,Bachelor,1,4950,17,55,1,3.32,FALSE,40-49,Below 6K,low
1472,Engineering,Female,36,Analyst,22-Jul-21,3,High School,4,5600,14,91,1,4.02,FALSE,30-39,Below 6K,high
1473,Legal,Male,53,Manager,21-Jan-16,8,High School,5,9000,10,35,1,2.42,FALSE,50+,7K+,high
1474,HR,Male,58,Analyst,30-Dec-19,4,Master,3,5200,16,17,0,3.28,FALSE,50+,Below 6K,medium
1475,Legal,Male,54,Analyst,14-Nov-14,9,Bachelor,2,4800,2,6,2,1.54,FALSE,50+,Below 6K,low
1476,Legal,Male,57,Specialist,23-Oct-22,1,Master,4,6300,24,43,0,4.14,FALSE,50+,6K-6.9K,high
1477,Legal,Male,55,Manager,09-Dec-23,0,High School,1,6600,21,73,1,4.83,FALSE,50+,6K-6.9K,low
1478,Customer Support,Male,29,Technician,06-Mar-21,3,Bachelor,1,3850,10,98,1,2.46,FALSE,20-29,Below 6K,low
1479,Engineering,Male,43,Manager,20-Dec-16,7,High School,4,8400,13,41,0,1.04,FALSE,40-49,7K+,high
1480,Customer Support,Female,44,Engineer,12-Oct-22,1,Bachelor,5,9000,14,56,2,3.37,FALSE,40-49,7K+,high
1481,HR,Female,23,Consultant,02-Aug-18,6,Bachelor,5,8250,3,91,1,3.88,FALSE,20-29,7K+,high
1482,Marketing,Male,38,Consultant,25-Jul-16,8,Bachelor,4,7700,19,52,0,2.27,FALSE,30-39,7K+,high
1483,Marketing,Female,56,Consultant,27-Dec-17,6,Bachelor,4,7700,14,8,2,3.54,FALSE,50+,7K+,high
1484,Legal,Female,24,Manager,06-Dec-21,2,Master,3,7800,15,98,1,2.49,FALSE,20-29,7K+,medium
1485,Legal,Female,41,Specialist,26-Jan-17,7,Bachelor,2,5400,28,43,1,3.24,FALSE,40-49,Below 6K,low
1486,Finance,Male,42,Manager,29-Jul-20,4,Master,1,6600,13,56,1,4.24,FALSE,40-49,6K-6.9K,low
1487,Sales,Female,48,Manager,05-Oct-17,6,Bachelor,3,7800,18,34,2,3.23,FALSE,40-49,7K+,medium
1488,IT,Female,29,Engineer,11-Jul-23,1,High School,4,8400,10,17,1,2,FALSE,20-29,7K+,high
1489,Sales,Female,56,Engineer,04-Aug-16,8,High School,5,9000,4,71,0,3.82,FALSE,50+,7K+,high
1490,IT,Female,44,Technician,17-Feb-17,7,High School,3,4550,27,34,2,3.84,FALSE,40-49,Below 6K,medium
1491,HR,Female,36,Analyst,02-Jul-22,2,Bachelor,3,5200,2,0,0,3.41,TRUE,30-39,Below 6K,medium
1492,HR,Male,43,Specialist,22-Jun-18,6,Bachelor,3,5850,24,13,0,3.22,FALSE,40-49,Below 6K,medium
1493,HR,Male,49,Manager,27-Sep-22,1,High School,3,7800,24,72,1,1.56,FALSE,40-49,7K+,medium
1494,Customer Support,Female,54,Developer,30-Aug-20,4,Master,3,6500,14,81,0,2.45,FALSE,50+,6K-6.9K,medium
1495,IT,Female,43,Developer,20-Jul-20,4,High School,4,7000,25,21,1,1.59,TRUE,40-49,7K+,high
1496,HR,Female,29,Developer,11-Aug-19,5,High School,1,5500,29,78,2,1,FALSE,20-29,Below 6K,low
1497,Operations,Male,46,Technician,18-Nov-14,9,High School,5,5250,23,41,0,3.02,TRUE,40-49,Below 6K,high
1498,HR,Male,46,Consultant,10-Aug-22,2,High School,2,6600,26,22,1,2.34,FALSE,40-49,6K-6.9K,low
